Popularity,danceability,energy,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
63.0,0.538,0.77,-7.376,1,0.0487,0.0158,0.0686,0.238,127.103,265920.0,4,6
64.0,0.795,0.576,-4.971,1,0.0289,0.0787,0.121,0.847,111.975,183861.0,4,6
48.0,0.609,0.895,-2.809,1,0.0375,0.000324,0.0831,0.368,123.044,177560.0,4,6
42.0,0.602,0.81,-4.562,1,0.0272,0.000151,0.125,0.509,130.028,183440.0,4,6
68.0,0.639,0.715,-8.954,0,0.0392,0.0243,0.619,0.813,128.072,238853.0,4,6
64.0,0.5,0.732,-3.578,0,0.0418,0.000397,0.0759,0.637,169.9,216218.0,4,6
6.0,0.45,0.98,-1.585,1,0.13,0.0131,0.0634,0.626,140.033,149123.0,4,6
58.0,0.201,0.777,-10.167,1,0.0705,0.304,0.0981,0.235,145.733,433573.0,4,6
63.0,0.494,0.936,-7.195,0,0.0398,0.0112,0.276,0.834,107.543,224480.0,4,6
42.0,0.489,0.502,-12.99,0,0.0305,0.829,0.11,0.245,109.993,332653.0,3,6
60.0,0.747,0.571,-12.9,0,0.086,0.48,0.242,0.965,91.838,220093.0,4,6
65.0,0.771,0.553,-8.741,0,0.121,0.0166,0.145,0.484,115.002,177725.0,4,6
31.0,0.673,0.748,-9.14,1,0.619,0.306,0.323,0.671,119.961,240000.0,4,6
54.0,0.815,0.661,-8.208,1,0.0996,0.106,0.284,0.699,124.991,167787.0,3,6
23.0,0.378,0.724,-6.706,0,0.0499,3.23e-06,0.172,0.603,102.996,200405.0,4,6
46.0,0.844,0.787,-7.044,1,0.132,0.0941,0.0841,0.54,110.985,116757.0,4,6
31.0,0.789,0.695,-9.499,1,0.0532,0.00412,0.14,0.355,109.996,226909.0,4,6
46.0,0.386,0.933,-2.129,1,0.118,0.204,0.236,0.447,175.515,91399.0,4,6
29.0,0.295,0.357,-12.385,0,0.0424,0.98,0.0995,0.0652,65.584,204000.0,4,6
27.0,0.643,0.289,-15.184,1,0.0471,0.326,0.112,0.155,154.013,187013.0,4,6
48.0,0.663,0.435,-7.2,1,0.0278,0.0912,0.0539,0.391,92.016,198040.0,4,6
54.0,0.406,0.778,-5.383,1,0.114,0.00154,0.0565,0.692,106.933,124240.0,4,6
60.0,0.518,0.365,-11.614,1,0.0381,0.949,0.104,0.373,78.85,153413.0,4,6
73.0,0.31,0.403,-13.664,1,0.0326,0.0726,0.139,0.466,134.48,318027.0,4,6
9.0,0.61,0.832,-9.514,1,0.0403,0.000294,0.0829,0.559,132.972,269938.0,4,6
58.0,0.64,0.868,-5.527,1,0.0341,0.0986,0.242,0.798,115.968,353086.0,4,6
58.0,0.539,0.836,-5.365,1,0.0654,0.217,0.303,0.759,135.596,168760.0,4,6
30.0,0.426,0.883,-5.597,1,0.0429,0.0512,0.121,0.657,95.042,233583.0,4,6
42.0,0.638,0.896,-6.411,0,0.102,0.0107,0.892,0.83,123.552,173232.0,4,6
33.0,0.937,0.86,-10.833,0,0.443,0.595,0.135,0.673,119.974,208000.0,4,6
59.0,0.408,0.925,-4.88,1,0.0533,0.00877,0.12,0.361,126.405,206187.0,4,6
15.0,0.604,0.818,-5.76,0,0.0295,0.569,0.103,0.434,114.999,211298.0,4,6
48.0,0.751,0.528,-10.874,0,0.0495,0.5,0.125,0.342,117.969,232760.0,4,6
39.0,0.392,0.885,-7.725,1,0.0894,0.00156,0.11,0.589,169.892,248744.0,3,6
30.0,0.292,0.95,-4.567,1,0.134,0.000577,0.198,0.221,115.298,254947.0,4,6
7.0,0.233,0.461,-13.837,1,0.0508,0.00969,0.113,0.0392,127.947,431126.0,3,6
58.0,0.671,0.405,-10.811,1,0.0342,0.676,0.122,0.272,105.971,237642.0,4,6
66.0,0.35,0.12,-11.104,0,0.0393,0.982,0.103,0.121,68.995,202200.0,4,6
15.0,0.657,0.806,-6.665,1,0.0519,0.102,0.106,0.748,154.848,147600.0,4,6
1.0,0.746,0.434,-6.981,1,0.0388,0.0222,0.101,0.389,119.974,178373.0,4,6
29.0,0.391,0.0552,-30.558,1,0.0778,0.843,0.102,0.513,113.407,230165.0,4,6
43.81058053029821,0.647,0.535,-10.802,0,0.024,0.00573,0.144,0.523,95.036,89437.0,4,6
51.0,0.463,0.926,-3.204,1,0.122,0.0555,0.478,0.437,91.197,284987.0,4,6
47.0,0.494,0.657,-7.543,1,0.0397,0.0632,0.0849,0.737,118.194,645000.0,4,6
18.0,0.616,0.788,-6.384,0,0.117,0.132,0.125,0.397,164.979,337000.0,4,6
32.0,0.445,0.657,-6.862,1,0.0271,0.0282,0.108,0.28,80.117,207378.0,4,6
62.0,0.576,0.894,-4.659,1,0.0404,0.0351,0.23,0.304,128.077,237772.0,4,6
50.0,0.798,0.61,-4.983,1,0.0301,0.171,0.105,0.52,95.343,171425.0,4,6
34.0,0.937,0.706,-9.951,1,0.371,0.0137,0.0407,0.84,119.966,123571.0,4,6
35.0,0.73,0.864,-4.575,1,0.0806,0.00406,0.272,0.812,110.002,221130.0,4,6
32.0,0.323,0.901,-4.818,1,0.0719,3.15e-05,0.486,0.52,180.293,135645.0,4,6
45.0,0.49,0.794,-4.288,1,0.102,0.00051,0.297,0.478,120.037,221627.0,4,6
39.0,0.769,0.517,-9.419,0,0.543,0.373,0.595,0.846,114.991,179413.0,4,6
31.0,0.545,0.647,-9.257,0,0.0333,0.721,0.173,0.177,111.011,258420.0,4,6
20.0,0.688,0.441,-11.179,1,0.0393,0.362,0.0949,0.652,140.026,316553.0,3,6
24.0,0.617,0.501,-9.235,1,0.0341,0.051,0.0841,0.927,118.872,93470.0,4,6
73.0,0.556,0.92,-4.606,1,0.0367,0.00271,0.117,0.771,121.138,159227.0,4,6
19.0,0.282,0.231,-14.456,1,0.0402,0.827,0.121,0.0414,71.538,218376.0,3,6
38.0,0.552,0.809,-5.013,1,0.045,0.135,0.106,0.495,126.019,172881.0,4,6
63.0,0.854,0.671,-7.158,1,0.0543,0.019,0.105,0.631,107.994,234372.0,4,6
40.0,0.462,0.911,-5.576,1,0.0538,0.000382,0.151,0.899,161.979,214737.0,4,6
35.0,0.603,0.954,-3.027,0,0.0417,0.000536,0.246,0.389,127.999,231634.0,4,6
36.0,0.429,0.507,-7.839,1,0.0741,0.779,0.194,0.545,182.878,308560.0,4,6
56.0,0.38,0.829,-6.105,1,0.0405,8.4e-05,0.342,0.0534,125.887,179547.0,4,6
38.0,0.274,0.947,-5.729,1,0.104,0.000291,0.192,0.191,79.917,111373.0,4,6
32.0,0.789,0.669,-11.276,1,0.11,0.00388,0.0981,0.722,125.968,186667.0,4,6
31.0,0.656,0.639,-12.546,0,0.0331,0.256,0.0763,0.626,100.995,313838.0,5,6
60.0,0.468,0.841,-3.263,1,0.0294,0.085,0.187,0.574,185.966,266813.0,4,6
45.0,0.772,0.611,-6.52,1,0.0339,0.146,0.142,0.865,120.029,212911.0,4,6
45.0,0.537,0.751,-6.36,0,0.0331,0.346,0.0944,0.776,163.963,210732.0,4,6
33.0,0.532,0.47,-8.564,1,0.0718,0.775,0.142,0.297,152.762,203200.0,4,6
34.0,0.375,0.721,-9.487,1,0.0359,0.000751,0.12,0.12,147.932,455000.0,4,6
46.0,0.379,0.949,-3.377,0,0.149,0.000673,0.325,0.416,157.967,234410.0,4,6
27.0,0.426,0.538,-8.154,1,0.0367,0.00751,0.0729,0.507,171.693,228507.0,4,6
14.0,0.437,0.475,-7.297,0,0.0284,0.00469,0.0907,0.193,88.987,199870.0,4,6
11.0,0.158,0.134,-22.355,1,0.0371,0.971,0.1,0.303,88.363,190558.0,3,6
44.0,0.498,0.893,-4.558,1,0.114,0.00519,0.112,0.451,116.142,233680.0,4,6
32.0,0.74,0.386,-9.698,1,0.0326,0.472,0.129,0.209,129.995,225083.0,4,6
59.0,0.359,0.286,-10.172,0,0.0338,0.908,0.109,0.229,152.205,152333.0,4,6
65.0,0.631,0.714,-10.218,0,0.186,0.613,0.185,0.601,160.509,131944.0,4,6
37.0,0.654,0.757,-9.208,1,0.0919,0.0498,0.493,0.183,133.951,210896.0,4,6
53.0,0.776,0.574,-5.971,0,0.0351,0.431,0.147,0.427,102.895,202090.0,4,6
35.0,0.755,0.746,-5.73,0,0.0861,0.198,0.237,0.854,91.964,232764.0,4,6
58.0,0.57,0.866,-4.587,0,0.0344,0.00332,0.116,0.477,81.995,207227.0,4,6
61.0,0.422,0.943,-4.365,1,0.0954,0.074,0.105,0.845,165.764,182133.0,4,6
50.0,0.687,0.413,-11.68,1,0.145,0.554,0.123,0.183,119.968,168245.0,4,6
35.0,0.755,0.895,-7.8,0,0.0538,0.000236,0.223,0.672,134.081,240527.0,4,6
67.0,0.746,0.691,-7.533,0,0.0403,0.184,0.205,0.888,119.982,258453.0,4,6
12.0,0.504,0.264,-17.572,1,0.0579,0.812,0.112,0.0335,114.629,298909.0,4,6
48.0,0.557,0.289,-17.424,1,0.0693,0.86,0.0929,0.454,160.914,243987.0,4,6
45.0,0.646,0.668,-3.476,1,0.0281,0.04,0.648,0.872,109.985,198547.0,4,6
31.0,0.53,0.923,-3.911,1,0.0372,0.000587,0.151,0.365,132.964,291333.0,4,6
39.0,0.341,0.601,-14.393,1,0.0361,0.613,0.36,0.841,180.101,213333.0,4,6
39.0,0.491,0.363,-9.267,1,0.0274,0.529,0.103,0.172,77.504,284665.0,3,6
43.0,0.441,0.267,-8.171,1,0.031,0.715,0.11,0.0566,140.076,279968.0,4,6
31.0,0.454,0.643,-7.377,1,0.0344,0.261,0.243,0.224,91.055,255147.0,4,6
67.0,0.383,0.97,-5.638,1,0.0435,0.0276,0.0942,0.62,101.603,313926.0,4,6
61.0,0.562,0.686,-8.48,1,0.0249,0.31,0.125,0.466,103.054,253613.0,4,6
26.0,0.619,0.706,-10.396,0,0.034,0.0918,0.0781,0.6,130.001,204000.0,4,6
56.0,0.574,0.625,-6.249,1,0.0304,0.0366,0.114,0.281,126.923,189385.0,4,6
33.0,0.438,0.703,-7.069,1,0.0265,0.493,0.0866,0.645,175.881,176751.0,4,6
43.0,0.443,0.429,-10.169,0,0.0392,0.227,0.112,0.185,111.968,222200.0,4,6
36.0,0.624,0.494,-11.319,1,0.0332,0.346,0.0995,0.128,99.991,162000.0,4,6
52.0,0.525,0.739,-5.917,1,0.229,0.00678,0.0815,0.62,88.202,177091.0,4,6
44.0,0.755,0.725,-4.886,0,0.041,0.0947,0.22,0.458,121.022,245950.0,4,6
38.0,0.212,0.00124,-30.245,1,0.0467,0.992,0.118,0.0391,71.665,200210.0,3,6
34.0,0.565,0.375,-8.647,1,0.033,0.639,0.0943,0.417,138.745,255500.0,4,6
28.0,0.485,0.94,-4.598,1,0.294,0.0031,0.349,0.666,120.104,228111.0,4,6
21.0,0.569,0.592,-9.99,0,0.0483,0.296,0.126,0.189,128.004,286000.0,4,6
51.0,0.784,0.437,-7.868,1,0.0509,0.265,0.126,0.47,90.003,196018.0,4,6
60.0,0.632,0.893,-6.04,1,0.0455,0.0143,0.0741,0.773,149.97,253800.0,4,6
56.0,0.814,0.674,-6.673,0,0.0494,0.488,0.102,0.263,118.018,269432.0,3,6
40.0,0.366,0.866,-4.084,1,0.0706,0.000292,0.324,0.221,124.895,272347.0,4,6
53.0,0.344,0.81,-8.098,1,0.0448,0.0017,0.119,0.667,153.801,160827.0,4,6
37.0,0.743,0.786,-7.522,0,0.0645,0.61,0.0903,0.865,99.799,203199.0,4,6
45.0,0.617,0.588,-8.202,0,0.0263,0.0534,0.101,0.587,99.05,206378.0,4,6
36.0,0.318,0.254,-10.868,1,0.0331,0.926,0.0968,0.201,111.821,273199.0,3,6
23.0,0.645,0.88,-8.493,1,0.325,0.0343,0.404,0.416,124.252,175638.0,4,6
44.0,0.486,0.391,-9.131,1,0.0333,0.832,0.107,0.501,123.082,278317.0,4,6
71.0,0.41,0.803,-5.363,1,0.0623,0.239,0.103,0.814,153.315,169307.0,4,6
41.0,0.45,0.803,-7.647,1,0.0421,0.000158,0.0876,0.334,157.0,159543.0,5,6
9.0,0.921,0.856,-6.267,1,0.0482,0.0205,0.0215,0.976,135.978,201587.0,4,6
52.0,0.331,0.639,-9.07,0,0.0361,0.253,0.0856,0.428,84.545,291758.0,4,6
51.0,0.674,0.796,-8.139,0,0.0526,0.648,0.111,0.155,129.986,255722.0,4,6
19.0,0.642,0.516,-7.804,1,0.0458,0.36,0.0835,0.695,83.442,222235.0,4,6
56.0,0.525,0.286,-15.92,1,0.0347,0.879,0.334,0.574,78.945,264007.0,4,6
62.0,0.607,0.294,-11.836,1,0.0764,0.778,0.106,0.192,76.083,303973.0,4,6
36.0,0.158,0.893,-6.4,1,0.129,0.00782,0.119,0.607,170.233,220037.0,4,6
42.0,0.634,0.637,-7.434,1,0.0331,0.108,0.356,0.787,137.992,229123.0,4,6
25.0,0.509,0.407,-9.063,1,0.0332,0.0582,0.121,0.0411,115.847,429742.0,3,6
4.0,0.775,0.55,-3.765,1,0.0345,0.183,0.0434,0.72,109.952,122333.0,4,6
58.0,0.635,0.909,-4.796,0,0.0553,0.00384,0.239,0.639,110.005,190448.0,4,6
21.0,0.504,0.441,-10.01,1,0.21,0.066,0.0873,0.602,80.012,250000.0,3,6
34.0,0.775,0.863,-8.604,1,0.0384,0.102,0.168,0.915,95.01,338398.0,5,6
71.0,0.323,0.982,-1.742,0,0.113,0.706,0.853,0.365,95.517,110093.0,4,6
47.0,0.484,0.282,-8.644,1,0.0351,0.405,0.124,0.281,179.836,266864.0,4,6
52.0,0.577,0.92,-6.16,1,0.086,0.0123,0.0713,0.226,119.967,232000.0,4,6
26.0,0.324,0.832,-5.95,1,0.0765,7.05e-05,0.281,0.372,130.044,155846.0,4,6
19.0,0.665,0.805,-5.754,1,0.0539,0.0366,0.445,0.417,135.065,179200.0,4,6
32.0,0.261,0.908,-5.222,1,0.15,2e-05,0.144,0.252,154.029,199107.0,4,6
51.0,0.578,0.967,-6.02,1,0.0604,0.00111,0.34,0.736,111.735,241307.0,4,6
65.0,0.369,0.441,-11.879,1,0.0327,0.931,0.105,0.218,128.968,241640.0,3,6
58.0,0.496,0.914,-6.368,0,0.0351,0.0963,0.085,0.723,172.965,184509.0,4,6
30.0,0.466,0.788,-7.434,0,0.0308,2.65e-05,0.634,0.636,149.941,196538.0,4,6
35.0,0.651,0.695,-6.013,0,0.0411,0.107,0.114,0.262,109.992,200440.0,4,6
41.0,0.486,0.92,-6.27,0,0.0518,0.084,0.319,0.281,164.023,173476.0,4,6
22.0,0.795,0.439,-9.116,1,0.0447,0.0472,0.0562,0.822,109.96,209973.0,4,6
75.0,0.575,0.318,-16.729,1,0.109,0.683,0.0934,0.385,104.522,254173.0,4,6
54.0,0.447,0.544,-6.509,1,0.378,0.466,0.547,0.625,139.925,125643.0,4,6
57.0,0.614,0.721,-8.962,1,0.0322,0.000642,0.167,0.708,146.629,175907.0,4,6
9.0,0.377,0.17,-13.604,1,0.0323,0.963,0.278,0.221,105.186,287795.0,3,6
42.0,0.608,0.562,-5.63,1,0.077,0.0756,0.103,0.66,179.988,189293.0,4,6
46.0,0.332,0.319,-11.599,1,0.0434,0.832,0.107,0.273,174.861,243973.0,3,6
67.0,0.466,0.763,-7.748,0,0.0391,0.0542,0.119,0.473,123.539,204800.0,4,6
41.0,0.609,0.796,-8.157,1,0.0331,0.0186,0.626,0.819,155.046,197000.0,4,6
32.0,0.603,0.506,-9.531,1,0.0391,0.213,0.0553,0.735,124.953,191493.0,4,6
31.0,0.653,0.414,-14.137,1,0.027,0.922,0.09,0.181,100.018,216590.0,4,6
28.0,0.19,0.136,-14.818,1,0.0404,0.987,0.0768,0.0819,71.597,425905.0,4,6
62.0,0.536,0.426,-10.446,1,0.123,0.64,0.147,0.375,135.872,211567.0,4,6
17.0,0.302,0.842,-8.307,0,0.0586,0.466,0.0937,0.505,94.614,229973.0,4,6
46.0,0.591,0.286,-9.439,0,0.0261,0.419,0.133,0.311,73.367,263727.0,4,6
46.0,0.456,0.527,-9.697,1,0.0257,0.185,0.109,0.126,146.061,248085.0,4,6
12.0,0.475,0.473,-10.272,1,0.0789,0.461,0.161,0.118,78.806,145293.0,4,6
40.0,0.631,0.531,-8.238,0,0.0267,0.723,0.124,0.301,111.938,239276.0,4,6
11.0,0.645,0.475,-13.727,0,0.0455,0.0368,0.0984,0.0793,110.003,248727.0,4,6
56.0,0.488,0.962,-1.589,1,0.0338,0.00202,0.261,0.658,109.07,197133.0,4,6
37.0,0.538,0.767,-7.182,0,0.0346,0.0627,0.403,0.868,119.246,168400.0,4,6
14.0,0.323,0.233,-13.149,0,0.0331,0.641,0.183,0.152,124.621,138791.0,4,6
8.0,0.541,0.745,-7.888,1,0.0569,0.42,0.111,0.432,130.096,255199.0,4,6
27.0,0.315,0.12,-15.267,0,0.0452,0.995,0.0747,0.273,86.486,40640.0,4,6
24.0,0.638,0.407,-10.328,1,0.0519,0.887,0.107,0.43,83.004,221232.0,4,6
14.0,0.59,0.562,-12.892,1,0.234,0.0128,0.654,0.293,101.332,198480.0,3,6
44.0,0.395,0.892,-8.07,1,0.0537,0.0797,0.706,0.67,148.43,184120.0,4,6
45.0,0.406,0.849,-3.841,1,0.0391,8.08e-05,0.0421,0.312,88.05,257653.0,4,6
33.0,0.444,0.698,-8.158,0,0.0343,0.0996,0.105,0.432,185.975,293404.0,4,6
32.0,0.531,0.559,-7.839,0,0.0272,0.269,0.149,0.389,147.043,178147.0,4,6
26.0,0.437,0.522,-10.668,0,0.0259,0.000499,0.0895,0.392,94.791,191147.0,4,6
53.0,0.663,0.774,-5.157,1,0.0863,0.113,0.462,0.681,102.982,242373.0,4,6
13.0,0.364,0.805,-5.015,1,0.103,0.00468,0.262,0.467,134.948,189672.0,4,6
27.0,0.761,0.273,-9.251,1,0.041,0.776,0.0866,0.412,130.914,223173.0,4,6
6.0,0.493,0.911,-6.087,1,0.0584,0.0443,0.227,0.4,143.021,188993.0,4,6
32.0,0.657,0.669,-5.847,0,0.0304,0.55,0.254,0.611,146.04,118656.0,4,6
49.0,0.75,0.596,-8.594,1,0.106,0.132,0.124,0.334,102.021,207059.0,4,6
43.81058053029821,0.512,0.819,-3.013,1,0.0273,0.14,0.115,0.555,97.929,179626.0,4,6
65.0,0.489,0.892,-4.757,0,0.0786,0.000369,0.411,0.598,137.93,160886.0,4,6
43.0,0.579,0.66,-9.192,0,0.0393,0.369,0.222,0.437,155.975,172729.0,4,6
47.0,0.354,0.293,-8.547,1,0.0505,0.91,0.22,0.0431,81.248,283173.0,5,6
45.0,0.512,0.113,-14.304,1,0.0294,0.88,0.122,0.199,131.61,183116.0,4,6
49.0,0.679,0.924,-8.469,1,0.0461,0.000828,0.0952,0.202,126.988,257176.0,4,6
44.0,0.447,0.568,-9.172,1,0.0423,0.473,0.0824,0.309,117.561,218188.0,4,6
42.0,0.731,0.719,-9.163,0,0.0498,0.0222,0.104,0.134,119.984,226000.0,4,6
21.0,0.458,0.456,-10.638,0,0.0389,0.271,0.0975,0.695,96.615,185639.0,4,6
67.0,0.328,0.32,-10.282,1,0.035,0.324,0.234,0.259,111.453,344693.0,4,6
44.0,0.752,0.67,-12.413,1,0.0289,0.139,0.0826,0.675,115.941,130520.0,4,6
48.0,0.281,0.0985,-19.559,1,0.0385,0.986,0.114,0.0382,100.903,228676.0,4,6
30.0,0.425,0.548,-9.819,1,0.0439,0.227,0.108,0.112,92.635,489429.0,4,6
58.0,0.613,0.868,-5.016,0,0.0466,0.057,0.18,0.571,121.972,262798.0,4,6
28.0,0.577,0.881,-5.961,1,0.039,0.291,0.103,0.721,108.036,226944.0,4,6
6.0,0.43,0.968,-6.34,1,0.134,0.000619,0.491,0.239,142.928,127807.0,4,6
51.0,0.67,0.486,-7.456,1,0.0352,0.325,0.0985,0.373,107.988,167459.0,4,6
52.0,0.56,0.867,-3.978,1,0.049,0.00275,0.0901,0.567,93.503,166712.0,4,6
53.0,0.655,0.806,-6.493,1,0.0335,0.027,0.28,0.702,119.029,133667.0,4,6
16.0,0.62,0.171,-18.73,1,0.0613,0.993,0.111,0.922,80.983,156333.0,4,6
8.0,0.448,0.418,-12.294,1,0.0602,0.555,0.108,0.485,174.735,225130.0,4,6
50.0,0.562,0.729,-6.023,1,0.0381,0.168,0.598,0.0643,105.007,252293.0,4,6
33.0,0.426,0.849,-5.232,1,0.0493,0.3,0.131,0.465,153.575,325976.0,4,6
29.0,0.341,0.642,-8.132,1,0.035,0.0314,0.0892,0.391,187.797,302073.0,4,6
51.0,0.652,0.709,-5.88,1,0.0355,0.396,0.28,0.772,148.192,192299.0,4,6
27.0,0.469,0.569,-10.072,1,0.19,0.0861,0.0872,0.0829,84.33,226508.0,4,6
12.0,0.322,0.16,-17.288,0,0.0437,0.957,0.122,0.374,133.034,420761.0,5,6
27.0,0.321,0.132,-11.515,1,0.0418,0.753,0.18,0.0355,103.709,359750.0,5,6
24.0,0.43,0.823,-8.257,1,0.0396,0.0202,0.309,0.492,100.156,245413.0,4,6
64.0,0.75,0.856,-5.802,1,0.0457,0.0778,0.117,0.94,130.034,181029.0,4,6
42.0,0.493,0.171,-15.845,1,0.0474,0.817,0.395,0.263,71.69,247133.0,4,6
33.0,0.478,0.667,-8.702,1,0.0953,0.0756,0.406,0.891,171.38,109633.0,4,6
14.0,0.466,0.836,-7.682,1,0.0359,7.7e-05,0.114,0.0517,123.973,752798.0,4,6
49.0,0.315,0.975,-3.21,1,0.0703,0.000558,0.467,0.435,138.215,322947.0,4,6
52.0,0.425,0.77,-4.765,1,0.0463,0.00138,0.641,0.902,129.452,237547.0,4,6
29.0,0.799,0.555,-6.814,1,0.084,0.0777,0.0467,0.8,141.027,160666.0,4,6
32.0,0.4,0.428,-6.617,1,0.0341,0.0396,0.0973,0.193,123.319,208427.0,4,6
24.0,0.447,0.901,-5.791,1,0.0744,0.247,0.126,0.759,65.974,237787.0,4,6
23.0,0.602,0.526,-10.085,1,0.0333,0.279,0.106,0.303,160.006,356807.0,4,6
30.0,0.511,0.698,-7.057,1,0.0413,0.0958,0.375,0.858,170.746,201920.0,4,6
39.0,0.596,0.338,-9.68,1,0.0351,0.658,0.114,0.209,74.013,164524.0,4,6
55.0,0.531,0.66,-3.725,1,0.0335,0.000833,0.226,0.533,136.027,185560.0,4,6
39.0,0.933,0.539,-7.652,0,0.106,0.318,0.154,0.399,111.961,210307.0,4,6
32.0,0.413,0.69,-6.868,1,0.0299,0.212,0.314,0.483,95.26,267533.0,4,6
56.0,0.696,0.979,-5.338,0,0.0445,0.00244,0.116,0.962,101.021,348859.0,4,6
54.0,0.719,0.572,-7.548,0,0.0309,0.336,0.133,0.529,118.01,216440.0,4,6
34.0,0.435,0.729,-4.697,0,0.0487,0.941,0.756,0.646,165.897,375876.0,4,6
59.0,0.518,0.823,-7.374,1,0.0348,0.00173,0.0764,0.536,157.919,240330.0,4,6
43.0,0.196,0.751,-7.39,1,0.0405,0.00252,0.378,0.629,145.719,195093.0,4,6
26.0,0.258,0.869,-7.583,0,0.0561,0.00127,0.125,0.442,164.914,194371.0,4,6
40.0,0.628,0.86,-8.214,1,0.0345,0.146,0.114,0.447,125.995,213452.0,4,6
25.0,0.484,0.863,-7.548,1,0.0465,0.00198,0.0667,0.623,133.052,186500.0,4,6
28.0,0.722,0.407,-11.688,1,0.0399,0.608,0.102,0.576,149.884,176091.0,4,6
30.0,0.452,0.416,-10.239,1,0.0272,0.409,0.298,0.248,82.005,260775.0,4,6
28.0,0.72,0.748,-7.497,1,0.0704,0.363,0.122,0.26,127.994,220265.0,4,6
20.0,0.418,0.581,-11.13,1,0.0316,0.00579,0.182,0.0706,189.848,139421.0,4,6
64.0,0.568,0.891,-5.786,1,0.0376,0.000896,0.357,0.522,104.954,190227.0,4,6
52.0,0.728,0.456,-7.93,1,0.0279,0.38,0.0855,0.136,114.008,275146.0,4,6
58.0,0.703,0.714,-4.967,1,0.0316,0.0197,0.0849,0.62,116.723,247600.0,4,6
32.0,0.757,0.677,-8.886,1,0.125,0.00855,0.304,0.564,114.11,218947.0,4,6
17.0,0.38,0.878,-7.572,1,0.0584,0.000586,0.2,0.0627,164.002,191090.0,4,6
47.0,0.681,0.808,-4.626,0,0.111,0.664,0.385,0.547,85.01,138160.0,4,6
38.0,0.865,0.513,-8.884,1,0.173,0.00778,0.293,0.552,102.957,189915.0,4,6
2.0,0.33,0.0679,-24.253,1,0.0671,0.951,0.111,0.0342,105.612,200235.0,4,6
29.0,0.718,0.53,-9.879,0,0.0443,0.0144,0.11,0.789,116.076,201105.0,4,6
43.0,0.66,0.365,-14.739,1,0.0551,0.886,0.104,0.303,159.988,166200.0,4,6
69.0,0.578,0.386,-11.464,1,0.0278,0.208,0.307,0.569,154.902,234093.0,4,6
43.81058053029821,0.781,0.411,-16.481,0,0.0705,0.372,0.0971,0.323,99.994,194087.0,4,6
40.0,0.661,0.503,-6.574,0,0.208,0.661,0.235,0.799,78.953,222402.0,4,6
37.0,0.721,0.512,-9.269,0,0.0365,0.0413,0.261,0.518,127.003,228396.0,4,6
49.0,0.708,0.567,-7.836,0,0.0595,0.828,0.0969,0.578,155.931,206000.0,4,6
56.0,0.499,0.948,-4.732,1,0.0652,0.0163,0.0933,0.832,156.047,223813.0,4,6
21.0,0.461,0.381,-13.389,1,0.0532,0.88,0.149,0.445,93.574,80500.0,4,6
49.0,0.58,0.798,-6.999,1,0.0259,0.141,0.215,0.506,93.011,210360.0,4,6
26.0,0.681,0.436,-10.668,1,0.0996,0.17,0.0729,0.583,90.191,209302.0,4,6
41.0,0.635,0.574,-9.485,1,0.067,0.0564,0.103,0.558,171.99,201933.0,4,6
33.0,0.265,0.801,-4.116,0,0.0315,3.42e-06,0.178,0.842,183.165,137960.0,4,6
52.0,0.734,0.552,-7.595,1,0.123,0.598,0.107,0.714,91.064,228947.0,4,6
33.0,0.529,0.861,-10.294,1,0.0507,0.000236,0.462,0.967,158.921,74000.0,4,6
45.0,0.314,0.184,-13.739,1,0.0424,0.989,0.128,0.159,72.528,212055.0,3,6
57.0,0.408,0.692,-9.478,1,0.0685,0.235,0.197,0.684,82.499,209640.0,4,6
33.0,0.802,0.725,-6.544,0,0.0289,0.221,0.0562,0.962,118.214,237640.0,4,6
9.0,0.505,0.942,-3.141,1,0.0478,0.0972,0.111,0.178,114.992,261893.0,4,6
44.0,0.625,0.852,-4.767,1,0.0337,0.329,0.0971,0.393,119.809,144200.0,4,6
15.0,0.601,0.527,-10.949,1,0.0494,0.128,0.135,0.311,66.008,192750.0,4,6
32.0,0.731,0.349,-10.394,0,0.0284,0.577,0.147,0.508,100.036,203360.0,4,6
42.0,0.521,0.915,-7.839,1,0.0713,0.0132,0.112,0.8,128.743,228956.0,4,6
41.0,0.659,0.702,-9.432,0,0.0369,0.13,0.0881,0.0947,114.017,294737.0,4,6
34.0,0.853,0.632,-7.342,1,0.143,0.119,0.344,0.591,127.977,191275.0,4,6
33.0,0.586,0.639,-5.971,0,0.0309,0.0611,0.205,0.311,133.934,219320.0,4,6
27.0,0.682,0.601,-6.593,1,0.0281,0.382,0.204,0.571,128.459,120614.0,4,6
35.0,0.601,0.689,-5.826,0,0.0411,0.255,0.226,0.852,89.982,185227.0,4,6
53.0,0.696,0.598,-7.917,1,0.0922,0.00232,0.119,0.438,114.989,197427.0,4,6
57.0,0.789,0.692,-4.733,1,0.0295,0.0326,0.157,0.705,103.975,220107.0,4,6
14.0,0.364,0.632,-9.131,1,0.0831,0.0169,0.172,0.607,88.045,261627.0,4,6
57.0,0.584,0.857,-5.236,1,0.0699,0.00547,0.13,0.544,103.517,218200.0,4,6
44.0,0.585,0.8,-5.926,0,0.0727,0.000195,0.118,0.798,130.105,204307.0,4,6
