Popularity,danceability,energy,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
82.0,0.682,0.72,-8.173,0,0.0381,0.326,0.148,0.673,117.003,169011.0,4,0
34.0,0.407,0.682,-9.066,1,0.0431,0.00215,0.0618,0.0519,122.011,344587.0,4,1
51.0,0.479,0.926,-4.226,0,0.0893,0.000399,0.179,0.673,175.994,173327.0,4,1
25.0,0.333,0.48,-14.936,1,0.0368,0.0107,0.276,0.341,145.921,421067.0,4,1
50.0,0.395,0.727,-7.495,1,0.0319,0.000396,0.173,0.112,137.128,252267.0,4,1
43.81058053029821,0.753,0.456,-5.892,1,0.0416,0.22,0.449,0.525,112.521,3.92155,3,0
52.0,0.758,0.601,-7.042,0,0.141,0.151,0.169,0.575,126.03,201637.0,4,0
64.0,0.623,0.936,-9.955,1,0.0528,0.000617,0.269,0.705,101.514,217133.0,4,1
88.0,0.708,0.782,-4.687,1,0.0674,0.00772,0.107,0.484,119.997,2.68133333,4,0
19.0,0.182,0.747,-8.191,1,0.0597,0.0111,0.328,0.387,175.728,323055.0,4,1
82.0,0.209,0.417,-8.74,1,0.0338,0.164,0.113,0.124,138.178,295533.0,4,0
55.0,0.358,0.557,-7.398,1,0.059,0.695,0.0902,0.494,85.043,211467.0,4,0
52.0,0.253,0.646,-9.326,1,0.0306,9.77e-05,0.0856,0.178,91.926,235893.0,4,1
40.0,0.357,0.94,-2.74,0,0.158,0.00323,0.206,0.444,174.978,137143.0,3,1
42.0,0.802,0.591,-6.127,0,0.0848,0.0444,0.266,0.757,113.012,186722.0,4,0
41.0,0.459,0.677,-5.719,1,0.0626,0.0373,0.12,0.146,160.154,244500.0,4,1
64.0,0.607,0.835,-5.427,1,0.0415,0.0588,0.195,0.719,144.087,193120.0,4,1
40.0,0.601,0.69,-8.339,0,0.201,0.162,0.409,0.0795,99.984,156600.0,4,0
28.0,0.624,0.53,-9.092,0,0.0486,0.28,0.0839,0.715,145.047,219000.0,4,0
25.0,0.209,0.545,-8.941,0,0.0321,0.0153,0.127,0.0375,169.654,303893.0,3,1
43.0,0.307,0.792,-10.188,1,0.0415,0.0129,0.0757,0.667,176.852,257293.0,4,1
15.0,0.566,0.238,-8.571,0,0.0312,0.893,0.155,0.22,103.095,171633.0,4,0
65.0,0.607,0.654,-5.915,1,0.0962,0.469,0.085,0.294,93.473,250509.0,4,0
60.0,0.501,0.743,-6.379,0,0.0348,0.207,0.0793,0.224,91.01,242093.0,4,1
55.0,0.45,0.947,-3.608,0,0.207,0.00277,0.286,0.298,118.701,171227.0,4,1
32.0,0.772,0.275,-11.312,1,0.032,0.869,0.138,0.422,89.895,162347.0,4,1
61.0,0.641,0.78,-6.675,1,0.0351,0.0671,0.0562,0.746,94.228,210480.0,4,1
34.0,0.586,0.784,-12.678,1,0.0433,0.764,0.115,0.802,115.062,129587.0,4,1
24.0,0.565,0.771,-11.088,0,0.0365,0.858,0.397,0.442,111.501,596885.0,4,1
23.0,0.514,0.819,-6.713,0,0.0375,0.0122,0.283,0.316,142.953,162973.0,4,1
22.0,0.669,0.544,-5.855,1,0.0247,0.249,0.0996,0.173,95.031,197347.0,4,0
80.0,0.834,0.454,-9.75,0,0.201,0.321,0.114,0.837,81.618,247059.0,4,0
72.0,0.799,0.687,-5.682,1,0.0431,0.193,0.0307,0.965,108.804,215773.0,4,0
32.0,0.248,0.982,-7.208,0,0.123,2.07e-05,0.597,0.0722,80.952,177046.0,4,1
67.0,0.744,0.627,-6.882,1,0.265,0.13,0.0993,0.781,99.977,2.95051667,4,0
75.0,0.811,0.41,-8.214,1,0.0391,0.0365,0.0799,0.626,103.965,254493.0,4,1
17.0,0.278,0.944,-6.169,1,0.0577,0.000132,0.304,0.494,164.968,182293.0,4,1
21.0,0.815,0.647,-4.879,0,0.0396,0.307,0.0842,0.79,170.09,155647.0,4,0
43.0,0.861,0.726,-6.134,0,0.0366,0.222,0.187,0.748,110.015,151091.0,4,0
20.0,0.295,0.512,-4.274,1,0.0345,0.087,0.0939,0.238,114.871,197283.0,4,1
79.0,0.553,0.502,-5.972,1,0.0409,0.299,0.764,0.296,129.976,210200.0,4,0
42.0,0.419,0.857,-11.931,1,0.0322,0.000508,0.3,0.63,96.296,3.86155,4,1
84.0,0.527,0.922,-2.666,0,0.0728,0.00475,0.422,0.49,95.975,181680.0,4,0
69.0,0.621,0.524,-15.269,1,0.0803,0.0652,0.893,0.889,110.586,162653.0,4,1
63.0,0.755,0.854,-4.288,0,0.0517,0.0249,0.389,0.588,105.038,235603.0,4,0
23.0,0.593,0.357,-7.701,1,0.0271,0.624,0.117,0.262,131.884,235947.0,4,0
39.0,0.414,0.484,-13.059,1,0.0464,0.982,0.116,0.305,113.26,337067.0,1,1
68.0,0.553,0.717,-5.857,1,0.0318,6.48e-05,0.0385,0.318,127.947,233267.0,4,0
22.0,0.664,0.909,-3.265,0,0.0742,0.303,0.203,0.623,94.973,213063.0,4,0
54.0,0.429,0.964,-6.165,0,0.0901,0.000453,0.191,0.206,146.048,220587.0,4,1
71.0,0.555,0.528,-8.033,1,0.0267,0.613,0.122,0.162,159.8,285480.0,4,0
27.0,0.432,0.777,-6.229,0,0.0354,2.38e-05,0.319,0.413,145.011,233468.0,4,1
58.0,0.695,0.869,-6.914,1,0.0264,0.71,0.343,0.92,123.991,154871.0,4,1
46.0,0.581,0.791,-6.872,1,0.07,0.00141,0.0716,0.582,161.927,201852.0,4,0
72.0,0.573,0.939,-6.441,1,0.0808,0.493,0.0994,0.963,137.382,134253.0,4,1
30.0,0.684,0.51,-11.856,1,0.0274,0.161,0.171,0.784,115.143,270000.0,4,0
43.81058053029821,0.306,0.932,-6.602,1,0.13,0.000265,0.381,0.571,167.719,208994.0,4,0
19.0,0.582,0.652,-11.257,1,0.0331,0.103,0.238,0.711,124.983,290133.0,4,1
56.0,0.686,0.885,-4.754,1,0.0377,0.0503,0.147,0.616,120.066,178560.0,4,1
5.0,0.556,0.767,-10.028,1,0.0345,0.123,0.133,0.397,81.933,260933.0,4,1
55.0,0.691,0.794,-4.251,0,0.278,0.0739,0.0816,0.737,112.849,213493.0,4,0
50.0,0.51,0.957,-3.968,1,0.149,0.00268,0.267,0.389,97.642,217493.0,4,1
42.0,0.494,0.548,-6.753,0,0.0355,0.0213,0.183,0.129,78.028,233077.0,4,1
69.0,0.234,0.865,-5.131,1,0.0516,3.62e-05,0.289,0.194,137.107,255960.0,4,1
58.0,0.484,0.948,-4.349,1,0.054,0.000269,0.0733,0.157,120.824,193133.0,4,1
23.0,0.476,0.715,-10.623,1,0.0386,0.741,0.155,0.791,78.936,155973.0,4,1
51.0,0.642,0.816,-4.786,1,0.0439,0.0309,0.0719,0.703,114.007,205762.0,4,0
54.0,0.557,0.762,-7.487,1,0.0323,0.000751,0.43,0.514,113.888,218135.0,4,1
56.0,0.443,0.555,-9.303,0,0.0474,0.0533,0.311,0.755,87.982,271027.0,4,1
54.0,0.672,0.431,-8.164,0,0.106,0.556,0.0969,0.284,82.99,153253.0,4,0
44.0,0.508,0.958,-3.915,0,0.0451,0.000413,0.0721,0.766,139.942,235760.0,4,1
71.0,0.935,0.71,-5.085,0,0.158,0.0769,0.173,0.635,100.009,168507.0,4,0
43.81058053029821,0.759,0.401,-8.999,1,0.259,0.86,0.299,0.576,100.126,232627.0,4,0
59.0,0.575,0.666,-5.425,1,0.0301,0.206,0.0852,0.546,88.311,226187.0,4,0
35.0,0.167,0.539,-10.654,1,0.0367,0.0567,0.254,0.289,144.565,240840.0,3,1
60.0,0.781,0.746,-6.327,0,0.38,0.503,0.106,0.858,95.73,156709.0,4,0
46.0,0.582,0.67,-6.919,0,0.26,0.0752,0.064,0.536,96.542,200816.0,4,0
47.0,0.506,0.921,-2.967,0,0.0606,0.019,0.0677,0.279,82.033,341667.0,4,1
32.0,0.697,0.5,-8.995,1,0.117,0.497,0.318,0.701,139.984,151700.0,4,0
60.0,0.389,0.975,-3.682,1,0.0983,0.000109,0.249,0.38,169.858,217588.0,4,1
60.0,0.546,0.193,-11.903,1,0.0426,0.868,0.087,0.311,139.795,191693.0,4,0
88.0,0.669,0.784,-5.603,1,0.112,0.194,0.115,0.517,125.993,2.50088333,4,0
31.0,0.423,0.425,-5.018,1,0.028,0.208,0.111,0.228,73.755,3.368216667,4,0
32.0,0.673,0.538,-8.64,1,0.36,0.486,0.101,0.455,179.987,220400.0,4,0
65.0,0.581,0.922,-3.408,0,0.0666,0.024,0.202,0.596,118.408,191545.0,4,1
57.0,0.545,0.964,-3.439,1,0.0378,0.0248,0.19,0.719,94.053,207229.0,4,1
23.0,0.611,0.908,-3.24,0,0.0474,0.3,0.304,0.707,165.039,205147.0,4,0
34.0,0.529,0.488,-7.68,0,0.0259,0.284,0.183,0.373,98.031,283290.0,4,0
63.0,0.694,0.881,-4.053,0,0.0701,0.0153,0.0851,0.924,121.554,231787.0,4,0
41.0,0.552,0.827,-11.81,1,0.0363,0.0212,0.353,0.764,127.848,291040.0,4,1
56.0,0.489,0.183,-14.769,1,0.0333,0.907,0.106,0.487,79.682,212400.0,4,0
46.0,0.525,0.954,-7.325,0,0.0426,0.00131,0.295,0.635,117.729,260600.0,4,1
74.0,0.854,0.71,-6.32,0,0.0793,0.0113,0.166,0.818,106.894,214947.0,4,0
70.0,0.614,0.684,-5.79,1,0.157,0.247,0.0976,0.258,156.85,245700.0,4,0
36.0,0.288,0.887,-6.447,1,0.0985,0.0299,0.873,0.688,108.083,246632.0,4,1
55.0,0.677,0.665,-5.171,1,0.0305,0.56,0.338,0.706,74.981,5.208883333,4,0
52.0,0.802,0.183,-17.1,1,0.403,0.809,0.109,0.664,91.078,183338.0,4,0
15.0,0.301,0.78,-6.771,0,0.0347,0.00141,0.203,0.301,109.062,209427.0,4,1
54.0,0.864,0.669,-5.827,0,0.154,0.229,0.0796,0.663,127.002,126584.0,4,0
69.0,0.491,0.966,-4.28,1,0.0538,5.59e-05,0.307,0.614,105.544,202573.0,4,1
31.0,0.652,0.655,-12.066,1,0.0351,0.361,0.389,0.962,116.592,252000.0,4,1
75.0,0.366,0.439,-5.238,1,0.0298,0.0781,0.108,0.11,115.94,214088.0,3,0
60.0,0.627,0.213,-12.634,1,0.0349,0.877,0.204,0.18,92.054,199463.0,4,0
58.0,0.788,0.533,-8.81,1,0.0573,0.119,0.212,0.633,131.047,245496.0,4,0
73.0,0.472,0.366,-12.595,0,0.0286,0.15,0.0837,0.171,127.167,382297.0,4,1
31.0,0.679,0.789,-8.184,1,0.0414,0.292,0.108,0.962,164.345,172507.0,4,0
81.0,0.392,0.574,-9.195,1,0.17,0.833,0.145,0.529,81.112,214707.0,4,0
41.0,0.553,0.901,-6.202,1,0.0454,0.0103,0.0571,0.617,106.943,283027.0,4,1
48.0,0.751,0.22,-10.926,1,0.0395,0.736,0.0965,0.325,113.92,156316.0,4,0
66.0,0.78,0.389,-8.877,0,0.0776,0.491,0.0699,0.188,121.919,169749.0,3,0
38.0,0.548,0.41,-9.006,0,0.0264,0.813,0.103,0.144,97.273,269307.0,4,1
32.0,0.754,0.795,-9.793,0,0.0384,0.0186,0.0852,0.21,122.007,259606.0,4,0
35.0,0.469,0.653,-7.101,0,0.0512,0.00131,0.304,0.107,145.084,251293.0,4,1
42.0,0.566,0.612,-4.672,1,0.106,0.0676,0.066,0.732,118.402,128607.0,4,0
56.0,0.602,0.395,-4.749,1,0.027,0.113,0.243,0.209,129.942,240782.0,4,0
67.0,0.773,0.505,-10.357,0,0.0329,0.103,0.0729,0.891,124.131,238773.0,4,1
79.0,0.897,0.371,-5.019,1,0.368,0.0904,0.325,0.441,81.008,156005.0,4,0
41.0,0.539,0.845,-4.474,1,0.0307,0.0712,0.702,0.679,134.016,3.59645,4,0
44.0,0.301,0.932,-6.21,1,0.141,1.93e-05,0.33,0.373,136.057,174253.0,4,1
27.0,0.432,0.885,-4.555,1,0.104,0.371,0.928,0.35,143.858,7.416,4,0
13.0,0.598,0.772,-9.139,1,0.0339,0.00297,0.924,0.707,126.019,306902.0,3,0
47.0,0.331,0.282,-10.863,1,0.0292,0.71,0.158,0.392,112.168,165213.0,4,1
56.0,0.567,0.687,-10.536,1,0.0435,0.29,0.121,0.625,99.93,267480.0,4,1
25.0,0.604,0.67,-11.053,1,0.0428,0.767,0.0948,0.97,100.492,106789.0,4,0
34.0,0.549,0.601,-13.54,1,0.346,0.747,0.288,0.963,161.966,148000.0,4,1
73.0,0.746,0.79,-4.7,0,0.0257,0.0485,0.0534,0.891,107.231,220867.0,4,0
42.0,0.569,0.743,-6.947,0,0.0504,0.0492,0.13,0.767,81.501,208402.0,4,1
28.0,0.252,0.0974,-14.898,0,0.0321,0.938,0.103,0.121,156.495,0.979333333,3,0
77.0,0.721,0.745,-3.508,0,0.0366,0.151,0.372,0.699,90.988,3.21241667,4,0
51.0,0.342,0.938,-6.368,1,0.0325,0.0187,0.272,0.757,145.547,277808.0,4,1
75.0,0.333,0.927,-8.55,0,0.0733,0.0029,0.297,0.385,141.466,5.13533333,4,1
62.0,0.747,0.68,-6.187,1,0.0346,0.0107,0.0964,0.594,93.804,317933.0,4,0
43.0,0.447,0.278,-6.678,0,0.0475,0.748,0.103,0.352,75.024,198693.0,4,0
49.0,0.411,0.889,-4.224,0,0.155,0.000664,0.139,0.589,196.163,164191.0,4,1
66.0,0.45,0.914,-5.4,1,0.0607,0.0305,0.152,0.904,162.487,215107.0,4,1
77.0,0.657,0.447,-9.299,0,0.087,0.701,0.198,0.537,184.315,86739.0,4,0
55.0,0.756,0.73,-7.833,1,0.0706,0.133,0.331,0.65,104.966,205733.0,4,1
69.0,0.528,0.965,-7.984,0,0.0465,0.141,0.0797,0.587,136.065,225493.0,4,0
56.0,0.633,0.543,-9.142,1,0.0296,0.0798,0.0964,0.118,129.089,318067.0,4,1
18.0,0.652,0.807,-5.847,0,0.026,0.355,0.103,0.829,110.028,228493.0,4,0
54.0,0.583,0.433,-8.309,0,0.0501,0.746,0.133,0.22,127.513,215625.0,4,0
66.0,0.677,0.74,-6.528,1,0.0243,0.242,0.105,0.679,110.193,237961.0,4,1
72.0,0.547,0.707,-8.74,1,0.0338,8.14e-05,0.285,0.654,119.576,242733.0,4,1
62.0,0.282,0.547,-8.621,1,0.0322,0.03,0.104,0.133,151.468,410187.0,4,1
43.0,0.294,0.775,-4.271,0,0.0454,0.00291,0.254,0.471,131.092,200920.0,3,1
40.0,0.403,0.932,-4.449,1,0.0515,0.00124,0.0669,0.497,97.283,256200.0,4,1
39.0,0.381,0.436,-6.731,1,0.0329,0.0118,0.133,0.453,183.923,149077.0,3,1
67.0,0.553,0.841,-6.937,1,0.0396,0.000743,0.341,0.338,92.008,235800.0,4,0
40.0,0.54,0.933,-3.107,1,0.0782,0.0188,0.0379,0.699,122.481,277173.0,4,1
38.0,0.455,0.57,-10.118,0,0.0486,0.0882,0.246,0.668,122.83,395253.0,4,1
60.0,0.421,0.257,-15.478,1,0.0893,0.842,0.529,0.56,89.787,196733.0,4,1
51.0,0.227,0.962,-4.963,1,0.0991,0.103,0.24,0.518,161.112,173560.0,4,1
52.0,0.448,0.83,-6.784,1,0.105,0.388,0.649,0.27,116.311,218507.0,4,0
19.0,0.666,0.801,-6.342,1,0.0342,0.292,0.0893,0.6,119.986,245199.0,4,1
48.0,0.601,0.636,-7.283,1,0.0283,0.0657,0.446,0.0812,109.987,260907.0,4,1
35.0,0.557,0.92,-3.386,0,0.0532,0.000251,0.222,0.666,95.975,225601.0,4,1
46.0,0.673,0.673,-7.407,1,0.0582,0.243,0.089,0.544,96.959,329800.0,4,1
20.0,0.335,0.459,-11.137,1,0.0288,0.276,0.106,0.37,185.161,215859.0,4,1
28.0,0.527,0.0596,-19.036,1,0.0358,0.831,0.111,0.41,143.34,236693.0,4,1
28.0,0.57,0.703,-13.831,0,0.0346,0.0202,0.967,0.746,127.805,3.80555,4,0
33.0,0.601,0.861,-4.772,1,0.0332,0.00434,0.0621,0.489,119.998,219190.0,4,0
53.0,0.596,0.811,-5.501,0,0.0587,0.00458,0.0971,0.475,100.032,226093.0,4,1
43.0,0.395,0.301,-13.153,1,0.0329,0.935,0.972,0.296,128.181,5.11955,4,0
49.0,0.42,0.243,-12.448,1,0.045,0.891,0.0981,0.268,167.278,213281.0,3,0
54.0,0.65,0.665,-11.259,1,0.0372,0.0526,0.13,0.593,115.51,254267.0,4,1
49.0,0.677,0.874,-5.445,1,0.129,0.0219,0.973,0.58,100.012,244828.0,4,1
34.0,0.788,0.502,-7.068,0,0.0259,0.381,0.0988,0.76,95.978,276440.0,4,0
65.0,0.74,0.517,-6.233,0,0.0506,0.0183,0.0558,0.698,139.917,170858.0,4,1
41.0,0.628,0.913,-7.222,1,0.0503,0.156,0.974,0.557,105.01,4.099066667,4,0
65.0,0.378,0.474,-8.202,0,0.0271,0.28,0.117,0.38,102.379,204960.0,4,1
21.0,0.528,0.715,-4.772,1,0.0334,0.000781,0.0961,0.301,127.989,169784.0,4,1
77.0,0.719,0.631,-7.779,1,0.0312,0.0384,0.109,0.761,111.982,3.38538333,4,0
67.0,0.587,0.536,-11.248,1,0.0304,0.179,0.305,0.59,117.498,301547.0,4,1
16.0,0.562,0.606,-8.072,1,0.0286,0.0878,0.146,0.56,142.058,198078.0,4,0
76.0,0.674,0.789,-6.903,1,0.0676,0.00178,0.0754,0.918,129.804,121160.0,4,1
29.0,0.483,0.995,-5.176,1,0.0426,0.0235,0.954,0.446,139.123,4.186083333,4,0
40.0,0.646,0.531,-6.626,1,0.0265,0.342,0.132,0.187,130.009,4.382216667,4,0
76.0,0.378,0.638,-5.576,1,0.075,0.02,0.0849,0.735,184.086,250627.0,4,0
40.0,0.592,0.901,-4.004,1,0.0349,0.00151,0.351,0.836,105.065,225318.0,4,1
36.0,0.724,0.447,-9.72,0,0.0508,0.697,0.0971,0.417,123.01,219429.0,4,0
58.0,0.142,0.92,-4.426,1,0.115,2.65e-05,0.126,0.193,171.763,256333.0,3,1
30.0,0.373,0.914,-6.347,1,0.0608,0.00113,0.21,0.298,164.896,170162.0,4,1
47.0,0.646,0.913,-2.811,1,0.0376,0.0206,0.14,0.662,119.996,272467.0,4,1
25.0,0.617,0.895,-4.207,0,0.0497,0.00353,0.598,0.471,134.972,260458.0,4,0
67.0,0.63,0.625,-5.088,0,0.0252,0.231,0.0765,0.683,167.998,3.916,4,0
52.0,0.665,0.414,-8.336,0,0.0414,0.87,0.0723,0.614,88.104,169809.0,4,0
81.0,0.694,0.77,-5.335,1,0.149,0.176,0.118,0.163,125.905,184560.0,4,0
10.0,0.521,0.892,-4.911,0,0.0569,0.00749,0.0591,0.577,145.022,173379.0,4,1
40.0,0.515,0.826,-4.268,1,0.0414,0.0319,0.077,0.685,149.954,220889.0,4,1
37.0,0.654,0.684,-5.781,0,0.0493,0.176,0.114,0.49,137.792,205200.0,4,0
58.0,0.627,0.935,-3.257,1,0.0495,0.00145,0.335,0.903,80.986,2.29335,4,0
60.0,0.68,0.64,-6.691,0,0.0336,0.29,0.124,0.738,105.981,322267.0,4,0
27.0,0.342,0.464,-8.166,0,0.0277,0.681,0.198,0.11,82.249,235000.0,3,0
63.0,0.667,0.776,-4.535,0,0.0281,0.00238,0.134,0.519,128.005,214707.0,4,1
40.0,0.502,0.883,-5.205,1,0.0284,0.000136,0.154,0.129,129.993,155883.0,4,1
33.0,0.478,0.447,-4.828,0,0.0295,0.55,0.145,0.321,75.053,216496.0,4,0
51.0,0.697,0.771,-6.222,0,0.0634,0.535,0.163,0.662,83.986,199507.0,4,1
82.0,0.778,0.547,-7.273,1,0.0489,0.346,0.132,0.441,95.002,242733.0,4,0
44.0,0.479,0.444,-6.497,1,0.0316,0.857,0.141,0.236,107.915,174242.0,4,0
34.0,0.627,0.438,-11.578,0,0.0396,0.161,0.306,0.273,124.208,286000.0,4,1
43.0,0.358,0.912,-4.736,1,0.0976,0.000456,0.348,0.351,174.171,278270.0,4,1
38.0,0.485,0.409,-13.92,1,0.0278,0.245,0.0887,0.301,166.177,290733.0,4,1
31.0,0.325,0.912,-3.39,0,0.0514,0.0016,0.132,0.652,132.609,205933.0,4,1
57.0,0.442,0.157,-13.791,1,0.0324,0.948,0.224,0.22,76.48,214400.0,4,1
37.0,0.51,0.731,-6.715,0,0.0343,0.164,0.363,0.227,95.955,302160.0,4,0
79.0,0.632,0.922,-2.173,1,0.0794,0.00558,0.0927,0.497,88.972,137747.0,4,1
72.0,0.67,0.415,-6.855,1,0.0786,0.39,0.0617,0.445,114.212,176320.0,4,0
85.0,0.672,0.717,-7.476,1,0.226,0.103,0.398,0.473,157.905,3.006333333,4,0
22.0,0.335,0.817,-6.814,1,0.0412,0.0018,0.126,0.544,139.334,226173.0,4,1
29.0,0.486,0.466,-9.463,0,0.0268,0.568,0.121,0.323,75.43,264196.0,4,0
61.0,0.413,0.445,-7.259,0,0.025,0.438,0.111,0.117,95.562,222200.0,4,1
49.0,0.707,0.615,-5.75,1,0.0324,0.00134,0.561,0.113,89.994,421332.0,4,1
54.0,0.58,0.376,-7.012,1,0.0252,0.784,0.118,0.0872,104.996,212027.0,4,1
55.0,0.728,0.362,-9.055,1,0.409,0.329,0.174,0.702,84.599,183125.0,4,0
37.0,0.422,0.491,-4.618,0,0.0358,0.947,0.358,0.497,120.501,223160.0,4,0
37.0,0.493,0.867,-4.035,1,0.0314,0.0522,0.265,0.229,91.011,3.705116667,4,0
68.0,0.324,0.335,-15.595,1,0.0355,0.099,0.0995,0.141,119.513,367000.0,4,1
41.0,0.523,0.957,-3.236,1,0.0633,0.00315,0.124,0.448,162.048,179363.0,4,1
74.0,0.471,0.229,-6.504,1,0.0358,0.953,0.0909,0.358,68.41,2.2875,3,0
74.0,0.497,0.97,-4.851,0,0.0836,9.04e-05,0.101,0.689,138.081,197200.0,4,1
23.0,0.763,0.754,-5.696,0,0.033,0.0309,0.114,0.901,112.994,194067.0,4,0
54.0,0.607,0.333,-12.717,1,0.0324,0.000968,0.151,0.0802,126.619,250293.0,4,1
72.0,0.503,0.727,-5.456,1,0.167,0.0159,0.0895,0.521,121.985,255632.0,4,0
21.0,0.564,0.722,-5.92,1,0.0291,0.153,0.108,0.379,135.034,174040.0,4,1
49.0,0.295,0.754,-3.16,0,0.0349,0.0465,0.164,0.18,152.465,249107.0,4,1
38.0,0.33,0.922,-6.189,1,0.0609,0.0156,0.839,0.64,112.907,268080.0,4,1
79.0,0.545,0.865,-5.708,0,0.0286,0.00664,0.168,0.543,99.009,233933.0,4,0
58.0,0.562,0.565,-5.111,1,0.044,0.438,0.138,0.208,89.862,176566.0,4,0
3.0,0.449,0.686,-4.939,1,0.0313,0.511,0.131,0.365,131.192,4.660666667,4,0
58.0,0.384,0.513,-8.664,0,0.0567,0.725,0.131,0.265,104.878,201747.0,4,0
42.0,0.763,0.599,-6.194,1,0.12,0.519,0.148,0.614,122.802,220840.0,4,0
22.0,0.691,0.748,-9.94,1,0.05,0.0791,0.115,0.548,103.012,248932.0,4,1
62.0,0.239,0.819,-3.583,1,0.0393,0.304,0.0855,0.439,171.449,5.14845,4,1
38.0,0.837,0.549,-5.229,0,0.0328,0.445,0.0582,0.702,100.021,194707.0,4,0
50.0,0.705,0.812,-8.08,0,0.0361,0.00158,0.103,0.611,109.976,269540.0,4,1
62.0,0.712,0.911,-3.866,0,0.0445,0.689,0.107,0.85,117.533,3.26755,4,0
24.0,0.392,0.363,-14.575,0,0.0349,0.347,0.0847,0.152,74.593,227733.0,4,0
52.0,0.306,0.745,-4.64,1,0.0376,0.000295,0.396,0.453,143.805,245839.0,4,1
65.0,0.378,0.925,-3.781,1,0.185,0.0234,0.18,0.584,108.525,234240.0,4,1
53.0,0.876,0.576,-5.377,0,0.0866,0.199,0.174,0.585,111.008,142500.0,4,0
77.0,0.835,0.699,-5.405,0,0.277,0.00671,0.195,0.547,154.981,202795.0,4,0
49.0,0.386,0.941,-2.168,1,0.0515,0.00055,0.14,0.483,90.913,273653.0,4,1
47.0,0.419,0.449,-10.064,1,0.0341,0.782,0.0829,0.192,155.849,218146.0,4,0
73.0,0.725,0.716,-5.448,1,0.0349,0.00945,0.119,0.904,150.074,215020.0,4,0
72.0,0.595,0.489,-6.66,1,0.0271,0.497,0.119,0.0902,120.315,269973.0,4,1
58.0,0.398,0.301,-13.88,0,0.0282,0.532,0.0685,0.138,79.109,420240.0,4,1
58.0,0.589,0.914,-3.582,1,0.0935,0.00119,0.361,0.512,129.935,240587.0,4,1
37.0,0.693,0.38,-8.496,1,0.0337,0.706,0.0777,0.377,127.545,188653.0,4,1
56.0,0.615,0.563,-7.585,1,0.0254,0.283,0.117,0.547,105.772,295053.0,4,1
30.0,0.653,0.926,-4.579,1,0.0329,0.0361,0.123,0.603,106.998,206400.0,4,0
26.0,0.724,0.612,-10.86,0,0.0358,0.000175,0.185,0.494,138.728,226645.0,4,1
21.0,0.796,0.533,-7.654,1,0.0263,0.538,0.0966,0.737,110.013,263895.0,4,1
40.0,0.613,0.775,-9.302,1,0.0562,0.799,0.112,0.86,169.198,166227.0,4,1
40.0,0.498,0.939,-4.354,0,0.087,0.000761,0.0931,0.399,139.969,185665.0,4,1
58.0,0.623,0.622,-12.255,1,0.0412,0.00168,0.343,0.319,125.166,194507.0,4,1
67.0,0.651,0.908,-4.019,1,0.0577,0.00184,0.384,0.769,123.851,274160.0,4,1
47.0,0.538,0.826,-4.479,1,0.0942,0.0169,0.0887,0.594,142.037,188600.0,4,1
47.0,0.803,0.693,-6.053,1,0.056,0.0383,0.0453,0.43,105.049,142857.0,4,0
58.0,0.584,0.957,-4.789,1,0.13,0.00356,0.407,0.701,108.029,186682.0,4,1
47.0,0.797,0.509,-9.193,0,0.0418,0.653,0.114,0.612,97.997,161633.0,4,0
43.0,0.422,0.396,-9.048,1,0.0306,0.579,0.12,0.319,141.098,4.22445,4,0
43.0,0.819,0.566,-6.598,0,0.304,0.0611,0.107,0.82,91.986,190400.0,4,0
35.0,0.541,0.554,-7.886,1,0.0362,0.339,0.311,0.198,99.007,233333.0,4,0
41.0,0.529,0.772,-4.967,0,0.0334,0.00745,0.0951,0.913,99.678,157714.0,4,0
58.0,0.393,0.558,-9.429,1,0.0475,0.603,0.108,0.336,112.64,178053.0,4,0
70.0,0.63,0.788,-6.7,1,0.0298,0.00322,0.0883,0.63,120.059,241080.0,4,1
39.0,0.73,0.428,-6.802,1,0.137,0.192,0.637,0.664,80.493,179479.0,4,0
64.0,0.285,0.843,-7.318,1,0.129,0.00103,0.327,0.282,97.051,229173.0,4,1
78.0,0.599,0.465,-4.95,1,0.0314,0.643,0.149,0.0678,113.82,230880.0,4,0
45.0,0.917,0.869,-3.946,1,0.15,0.071,0.0623,0.501,104.95,201143.0,4,0
27.0,0.715,0.522,-9.451,0,0.0945,0.708,0.118,0.503,82.003,240026.0,4,0
38.0,0.596,0.873,-7.263,1,0.157,0.0656,0.0892,0.801,95.32,343920.0,4,1
30.0,0.587,0.789,-5.764,1,0.0339,0.000262,0.264,0.777,151.012,171280.0,4,1
41.0,0.756,0.526,-6.695,0,0.03,0.603,0.083,0.523,104.006,240500.0,4,0
34.0,0.812,0.722,-5.736,0,0.0725,0.176,0.325,0.855,97.925,168980.0,4,0
38.0,0.344,0.264,-12.228,1,0.0381,0.1,0.0731,0.124,117.294,234953.0,4,1
58.0,0.608,0.634,-11.24,1,0.0727,0.0568,0.116,0.84,147.515,226947.0,4,1
47.0,0.818,0.553,-5.694,1,0.0882,0.107,0.118,0.842,118.043,199322.0,4,0
71.0,0.664,0.908,-4.806,1,0.0317,0.00182,0.109,0.889,118.031,216454.0,4,0
28.0,0.543,0.458,-6.641,0,0.0306,0.306,0.105,0.241,126.804,214942.0,4,0
